"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000103978",-0.444866194236636,7.64010772741525,12.2415080882449,0.000467380383207101,0.00511385753964705
"ENSG00000214106",1.57316811073013,3.57912528851574,12.2363780205736,0.000468667176021883,0.00512277293911532
"ENSG00000224616",1.08630033767391,3.65773278482774,12.2295203285261,0.000470392900855379,0.00513646332583932
"ENSG00000218208",-0.288159502830446,2.81612175350026,12.2092674157269,0.000475527035546052,0.00518496527438602
"ENSG00000180398",0.527011689926715,7.15470410337338,12.2082357620473,0.000475790069401923,0.00518496527438602
"ENSG00000129173",-2.36008789257259,3.08536937430963,12.2042618370863,0.000476804647433454,0.0051908100734631
"ENSG00000166794",0.283838558580338,8.27863669235327,12.1938130306818,0.0004794827501516,0.00521473524062672
"ENSG00000072682",1.6823542108534,4.53081095561859,12.1914020941057,0.000480102842671638,0.00521602333542449
"ENSG00000147862",-0.828057593418344,7.10710008144773,12.1896176906637,0.000480562312089966,0.00521602333542449
"ENSG00000110921",1.35066173630601,2.95883023980663,12.1823997821893,0.00048242539764134,0.00523101425174736
"ENSG00000122778",-1.65984461133394,3.19456679446727,12.170901682713,0.000485408353320973,0.00525810605483616
"ENSG00000173660",0.246313196586781,8.39794512633986,12.1596340114899,0.000488349588328393,0.00528469235465243
"ENSG00000171617",1.82430775005024,4.57189447833708,12.1372977392172,0.000494233374341204,0.00534158546478289
"ENSG00000131242",1.55593343241074,3.75980948004166,12.1359478404271,0.000494591246739157,0.00534158546478289
"ENSG00000157224",0.720106654168965,7.50020156476428,12.1271785175887,0.00049692246363459,0.00535733665907212
"ENSG00000102189",-0.717148698233404,6.64325504527449,12.1267492846873,0.000497036854218318,0.00535733665907212
"ENSG00000112343",0.936911470620182,5.9316783484527,12.0919252697023,0.000506406561947192,0.0054529135152528
"ENSG00000198786",-0.575176051889116,12.3552691983214,12.0876780949176,0.000507561433354712,0.00545993240597823
"ENSG00000131966",0.609229030843404,7.36793550897148,12.0585040614458,0.000515566472396077,0.00554055296176933
"ENSG00000185515",-0.809621061424942,5.91428222685949,12.0548281046574,0.000516584114680878,0.00554324475023482
"ENSG00000099725",1.16773189992098,5.51484172941843,12.0534177675093,0.00051697508669892,0.00554324475023482
"ENSG00000143393",0.940122869707615,4.99338192837122,12.0508711778318,0.000517681806062261,0.00554324475023482
"ENSG00000168283",-1.17976549490267,4.94572990853737,12.050076979532,0.000517902408220715,0.00554324475023482
"ENSG00000158315",2.25887453599959,2.99247775107765,12.0466782197916,0.00051884754432671,0.00554324475023482
"ENSG00000251003",0.799455870713796,6.60699199351958,12.0465572672666,0.000518881211188371,0.00554324475023482
"ENSG00000137501",2.21135325161282,3.76107752312608,12.0430215972459,0.000519866331922688,0.00554830793184745
"ENSG00000172340",-0.648412060043327,6.18911891795616,12.0282247827853,0.000524009597859392,0.00558703357088983
"ENSG00000213553",0.250667987586404,9.87011692663402,12.0056464113254,0.00053039611586804,0.00564957746970727
"ENSG00000149357",0.431335427379123,7.10015946633264,12.0029092733881,0.000531175664040472,0.00565233397793655
"ENSG00000198840",-0.622492595645999,10.1265183930003,11.9961933793318,0.000533093282393587,0.00566369061545106
"ENSG00000226054",1.04223116664659,5.27708743918351,11.9955179999683,0.000533286512713376,0.00566369061545106
"ENSG00000051341",-1.64626638767034,5.15675626636561,11.9875793727296,0.000535563111315668,0.00568230890539615
"ENSG00000158715",-1.00045708042938,3.07039521108805,11.9843668460762,0.000536487169292756,0.0056865544292027
"ENSG00000137135",-1.96489887328823,3.79815784908718,11.9699459751171,0.000540655089006082,0.00572514179128977
"ENSG00000130312",-0.560052259953527,5.43364486822817,11.9615271115233,0.000543103405312706,0.00574546234041337
"ENSG00000105447",1.25310045343932,3.32283906403065,11.9554812633419,0.000544868519799909,0.00575852279835268
"ENSG00000140950",-1.71871810069062,4.02796329029783,11.9318538294508,0.000551822385779425,0.0058263425829279
"ENSG00000072571",-1.32279940816323,6.91499191870242,11.9279708836389,0.000552973730296619,0.0058328249452279
"ENSG00000137133",0.566760182652119,5.31570940361921,11.9070631813232,0.000559214956048067,0.00589293119703468
"ENSG00000113356",1.07020012463806,5.05593292616984,11.8833908053825,0.000566367373283761,0.00596251354958482
"ENSG00000117862",-0.799178084110386,5.9764331051476,11.8798195561062,0.000567454386835144,0.0059681685220045
"ENSG00000257815",1.16511874122694,3.48716309421867,11.8574395278438,0.000574314526322616,0.00603447228335496
"ENSG00000170144",-0.511100928867493,6.92199904481925,11.8447493687228,0.000578241575223054,0.00606985885635496
"ENSG00000101972",-0.604302298140643,7.32505599239821,11.8381505754691,0.000580294316377958,0.00608428511733689
"ENSG00000267855",-0.324021136089482,5.44593926082325,11.8367306081051,0.000580736998485445,0.00608428511733689
"ENSG00000254901",0.965622598966154,3.89948943216689,11.83183416159,0.000582266107601344,0.00609442269229025
"ENSG00000278626",-1.93121954247266,3.0608469552093,11.8193229230502,0.000586191727639172,0.00612960020404197
"ENSG00000147274",-0.499015518211151,7.87690834723154,11.8151047094621,0.000587521281101433,0.00613758997601054
"ENSG00000103051",-1.03572696199843,5.54181804143482,11.7969672788084,0.000593272864334166,0.00619171506681061
"ENSG00000235587",0.287589158533342,6.39550988369428,11.7925541053547,0.000594680910385617,0.00620044822413592
"ENSG00000056972",1.66681661399171,4.530321096191,11.7907084823287,0.00059527076629775,0.0062006419360804
"ENSG00000070950",-1.35515782393964,4.8616658795066,11.7821557261638,0.000598011924867557,0.00622322284996401
"ENSG00000089693",0.462650382767555,6.93221031042352,11.7789694573748,0.000599036379783519,0.00622771622179056
"ENSG00000168300",-0.578268159132497,7.08191523984084,11.7772459845553,0.000599591252236147,0.00622771622179056
"ENSG00000177000",1.16790090466116,3.99376356878772,11.774753260378,0.00060039470362592,0.00623009953456572
"ENSG00000196781",1.26072457989422,3.72381979481424,11.7719511792648,0.000601299164514056,0.00623352543613712
"ENSG00000119969",-1.0640303791848,6.92154234141389,11.7662651201958,0.000603138752086873,0.00624579908699794
"ENSG00000187951",-2.29332326018401,3.21380860142612,11.7647373843268,0.000603633982150436,0.00624579908699794
"ENSG00000078140",-0.558397234526379,7.05644641679145,11.7468262446927,0.000609470766803545,0.00630018638370064
"ENSG00000080345",-0.726952324309838,6.8299912352999,11.7252511668248,0.00061657726674743,0.00636579348461729
"ENSG00000252361",1.48345295552602,4.05651902369978,11.7240043816742,0.000616990486992574,0.00636579348461729
"ENSG00000186591",0.563570853254479,6.86553732204604,11.7122387882338,0.000620903739558432,0.00640008470006384
"ENSG00000254373",0.255977261220119,3.93453183088449,11.7083351207058,0.000622207634794325,0.00640743991276813
"ENSG00000063046",-0.394726075669529,8.5858104485524,11.7016296825868,0.000624453829767476,0.00642447570454615
"ENSG00000157191",1.36190378836501,4.21738160485666,11.69877583355,0.000625412297870187,0.00642824344799527
"ENSG00000140941",0.899758648491881,5.80157037876306,11.6767688099051,0.000632853457236819,0.00649857277658319
"ENSG00000100075",0.720158753813656,5.65435323149444,11.6668135425022,0.000636248908689684,0.00652726432411894
"ENSG00000127314",-0.805412424473262,4.54629513731264,11.653524110146,0.000640810239193791,0.0065678511201222
"ENSG00000187607",0.653321347924336,6.74071664470268,11.6504390944286,0.000641873823563928,0.00656828248911321
"ENSG00000132740",1.54794825425726,2.79095803683203,11.6498920025212,0.000642062624004894,0.00656828248911321
"ENSG00000149554",-1.13226592505503,5.30950889450878,11.6458701917912,0.000643452266460982,0.0065763002826436
"ENSG00000155275",1.76846511783745,3.68719601195817,11.6415679567631,0.00064494216593528,0.00658362995475014
"ENSG00000229091",-0.365580988898632,3.70214783764609,11.640298205494,0.000645382556831965,0.00658362995475014
"ENSG00000121152",-1.56735416935327,4.9463344074892,11.6323364518028,0.000648150882409212,0.00660566166917332
"ENSG00000080493",-1.02292833463904,6.8222452804467,11.6231506885106,0.000651359704316612,0.00663213717697233
"ENSG00000123485",-2.22532874156785,4.40651679698399,11.6154505672716,0.000654061912980332,0.00665340956278212
"ENSG00000126768",0.455967828428495,5.62247879891829,11.598929942971,0.00065989777620886,0.00670648919753836
"ENSG00000070367",-0.782094920458014,6.44818490983634,11.5789975959609,0.000667008877130779,0.00677241754198081
"ENSG00000108854",-0.929832272940917,5.43449205073658,11.573414981609,0.000669014380874818,0.00678643185982736
"ENSG00000181634",1.6641771828455,5.13842268917147,11.5700781142945,0.000670216027501575,0.00678709898083942
"ENSG00000138398",-0.415838216460542,7.11472819984637,11.5693179751592,0.00067049006761596,0.00678709898083942
"ENSG00000138031",-1.37784321939419,3.26548187001379,11.5680260808765,0.000670956072087773,0.00678709898083942
"ENSG00000140416",0.648888415336317,6.43303267354304,11.5321139285778,0.000684041873742825,0.00691302653408252
"ENSG00000147383",1.02954013047813,5.75709558293654,11.5265522743796,0.000686091380003996,0.00692728915215198
"ENSG00000163781",-1.12988877817678,5.40734265917782,11.5177264085878,0.000689356510003379,0.00695378769477386
"ENSG00000279207",-1.72261485446537,4.22929343769929,11.5053172737798,0.000693973839039253,0.00699386448368807
"ENSG00000144566",0.868279019957406,6.71391936791872,11.5027801067064,0.0006949217365414,0.00699692071282037
"ENSG00000127329",3.86185441908513,3.01825268296251,11.4956957304761,0.000697575423180709,0.00701713034587898
"ENSG00000145494",0.31569267282141,6.05332657128191,11.4851449172953,0.000701546566610638,0.00705054299443691
"ENSG00000159210",0.716832496685701,5.03059970870591,11.4745028250488,0.000705575202389862,0.00708447108856573
"ENSG00000240230",0.795489848218578,4.33413945732474,11.4725265531662,0.00070632590250415,0.00708545410885402
"ENSG00000258819",2.27188301209966,2.57550346324537,11.4557894061915,0.000712716061391674,0.00714271314862725
"ENSG00000164116",-0.562382219811176,8.02821028818352,11.4534423089733,0.000713616828833226,0.00714271314862725
"ENSG00000156471",-0.969932784917719,5.93527442169007,11.4524237563133,0.000714008086075232,0.00714271314862725
"ENSG00000116750",-0.755296042911465,6.39488047478112,11.4351460535917,0.000720678096600698,0.00720279931906443
"ENSG00000115216",0.866461713735167,5.91907822094043,11.4064144423403,0.000731909543648145,0.00730264808651238
"ENSG00000084092",-0.936955054513936,5.1021092219337,11.4058888476138,0.000732116642235373,0.00730264808651238
"ENSG00000138821",-1.0685609992539,5.64224587661973,11.4044423325978,0.000732686914152569,0.00730264808651238
"ENSG00000101290",0.720200795867369,6.57272399197989,11.3962453418266,0.000735926971455584,0.00732821224603569
"ENSG00000101935",1.00320142336529,6.10925989277564,11.3758435095334,0.000744054283358154,0.00740235122966948
"ENSG00000228393",2.55974469816731,2.75075634828114,11.3694259911948,0.000746629481222706,0.00742116885457074
"ENSG00000006125",0.651640696605147,6.28248559382228,11.3609423035585,0.000750047610679879,0.00744832275052095
"ENSG00000185658",-0.501991357350491,8.01886592223738,11.3556608129842,0.000752183536587455,0.00746270576427809
"ENSG00000182093",-0.694472048341518,6.99051273818073,11.3350376302592,0.000760582928549514,0.00753914804244423
"ENSG00000175265",-1.02001819906661,5.60297689753506,11.3312199831153,0.000762148141259808,0.0075410744704493
"ENSG00000246228",-1.90966341181987,3.17564299643215,11.3311744657132,0.000762166822745797,0.0075410744704493
"ENSG00000164975",-1.03017882135502,5.49738721898882,11.3211192509903,0.00076630509756729,0.00757511432513239
"ENSG00000246548",3.34721104153634,2.54360292160347,11.3172549581792,0.00076790149972065,0.00758069320352799
"ENSG00000131174",0.23507114897627,8.9091199627287,11.3163730294543,0.000768266309552311,0.00758069320352799
"ENSG00000197582",0.430103837803286,2.92921482814238,11.3056586371279,0.000772712330946968,0.00761763818355893
"ENSG00000123739",-0.77250440045326,5.17342910599785,11.2964103331579,0.000776570889255214,0.00764872997456996
"ENSG00000162241",0.730273400762349,5.47036486388412,11.2815558481296,0.000782809241915721,0.00770318360086422
"ENSG00000110108",-1.02309552914572,4.51300042093918,11.2781034521457,0.000784266362776952,0.00771053179491036
"ENSG00000066427",0.668884032199753,6.2714111105508,11.2721641293941,0.000786779534343803,0.00772823987852275
"ENSG00000225973",0.777415182779619,4.45324773545141,11.2676794277658,0.00078868258723434,0.00773992839226178
"ENSG00000217801",1.00471237698105,3.12281294877904,11.2644214547243,0.000790068002581986,0.00774652041555996
"ENSG00000164050",1.5453412171934,3.48551681669957,11.2438479195878,0.000798873642822092,0.0078192563011977
"ENSG00000021776",-0.741257329690755,6.88701132499824,11.2437236172293,0.000798927145571057,0.0078192563011977
"ENSG00000197019",1.60360046844404,2.75716579554551,11.2241834894668,0.000807382877568284,0.00788401106196472
"ENSG00000128886",0.971572815290469,4.07231659408724,11.2235131017158,0.000807674578324162,0.00788401106196472
"ENSG00000072133",1.220721812858,5.50396505696687,11.2234029308231,0.000807722526340959,0.00788401106196472
"ENSG00000163156",0.604582693155769,5.86372544644254,11.2186176617158,0.000809807925285646,0.00789726434955113
"ENSG00000145293",-0.825541422816355,6.52110254111246,11.1911379573484,0.000821889244669506,0.00800788676987685
"ENSG00000181392",0.606222691181267,5.28135839078715,11.1824307567376,0.000825755201831949,0.00803833808133092
"ENSG00000160294",0.979709070116495,5.02398068264292,11.1699105889988,0.000831346336175361,0.00808551355989907
"ENSG00000063322",0.605496388247339,5.46247222623605,11.1593322665573,0.000836100112414956,0.00812446787838131
"ENSG00000187790",-1.42280119259542,5.01015431518114,11.1504460364652,0.000840114709991926,0.00815617626319532
"ENSG00000127526",0.679128931415904,6.23643193703013,11.145013852654,0.00084257843744832,0.00817278495090622
"ENSG00000243199",-0.235896627500254,6.11134903703152,11.1386498937246,0.000845474055688961,0.00818695570747289
"ENSG00000166295",0.387952437561901,7.68132465758704,11.1380545913831,0.000845745433744418,0.00818695570747289
"ENSG00000107882",1.44302697935724,2.96359768874746,11.1368338123814,0.000846302220728265,0.00818695570747289
"ENSG00000166595",0.367713738865502,6.50686007502736,11.1281669931398,0.000850265750335125,0.00821269271515212
"ENSG00000119729",-1.40335576592324,4.04543196510832,11.1277083719954,0.000850476009934676,0.00821269271515212
"ENSG00000111358",0.596745800929894,6.29528008713826,11.1189018296633,0.000854523669492794,0.00824276489352906
"ENSG00000112983",-0.53768124854623,6.7332834356221,11.1176317727679,0.000855109016962753,0.00824276489352906
"ENSG00000101457",1.13416087374312,4.43645260103832,11.1143223513156,0.000856636177287847,0.00824494069833615
"ENSG00000116717",1.13439667153672,3.86478709432796,11.1138508477703,0.000856853980811054,0.00824494069833615
"ENSG00000070831",0.387432081287701,6.79445211297593,11.0887112527081,0.000868548239256568,0.00835006429485455
"ENSG00000172757",0.254432246020479,7.63273436584333,11.0856826540678,0.000869967907047637,0.00835258027033966
"ENSG00000163159",0.681286866114362,5.80911570659347,11.084870466184,0.000870349022089014,0.00835258027033966
"ENSG00000244153",-0.901895144683013,2.94556611681275,11.0815490700884,0.000871909327441106,0.00836016240286728
"ENSG00000008283",0.50336516495344,6.57895250832088,11.078076919261,0.000873543476531638,0.00836200942476425
"ENSG00000119899",0.918674074264213,4.58851294577319,11.0768321108948,0.000874130092526363,0.00836200942476425
"ENSG00000164284",0.681794606884811,6.9939956818422,11.0762316887835,0.000874413183813103,0.00836200942476425
"ENSG00000135930",0.483499289653666,7.01030356695304,11.0588726149695,0.000882637959384066,0.00843323275629811
"ENSG00000198589",-0.474173574484892,8.19116569373072,11.0549434431468,0.000884510439654369,0.00844369068778234
"ENSG00000204792",-1.61550821509475,4.27567861208633,11.0532328438201,0.000885326894508323,0.00844405809577622
"ENSG00000165105",-0.71268544846603,6.84352234048591,11.048497946254,0.000887590796913694,0.00845821818235403
"ENSG00000235082",-0.405043017746262,5.43872825137451,11.04379273963,0.000889846300517352,0.00846862364623774
"ENSG00000231663",1.01672751835159,2.88664881268242,11.0422782464543,0.000890573524974312,0.00846862364623774
"ENSG00000169599",0.777703030719491,5.63306854184564,11.041341935403,0.000891023420306201,0.00846862364623774
"ENSG00000134202",0.438120510289277,8.38957208946977,11.0252853839483,0.000898774409753127,0.00853481841072654
"ENSG00000197969",-0.606177330779871,7.59018974685551,11.0166187851185,0.000902986331313423,0.00856405215818069
"ENSG00000170085",-2.3511692433881,3.28655054221254,11.0157062718478,0.000903430967488197,0.00856405215818069
"ENSG00000079150",-2.09395419706194,3.02733102683616,10.9984421020298,0.000911885033885114,0.00863664935234645
"ENSG00000172339",-0.79081350665223,6.04461657602678,10.9948822442356,0.000913638177491893,0.00864570948430428
"ENSG00000122565",-0.38097234561544,8.20995167360815,10.9890474898537,0.00091651902533705,0.0086654159416449
"ENSG00000041353",1.48830970107019,4.64545091374588,10.9747781140829,0.000923603132000857,0.00872479407723002
"ENSG00000198563",-0.851640371765109,3.50029495043989,10.968571967593,0.000926701456255316,0.00874645009234365
"ENSG00000247315",0.852781940585079,4.30752352773313,10.9553598530761,0.000933332447770516,0.00880138174465784
"ENSG00000231043",0.3385636469306,5.49328229245439,10.9453442042871,0.000938391124533783,0.00884140387646674
"ENSG00000106560",1.59082349595816,4.56588055263658,10.9429237501719,0.00093961779456076,0.00884528321089549
"ENSG00000079215",2.42260109038494,3.7909299077194,10.9372468844394,0.000942501156540985,0.00886068510349491
"ENSG00000091436",-1.41239261086675,4.55362116639171,10.936489315482,0.000942886612726793,0.00886068510349491
"ENSG00000149925",0.365980946971708,10.8278989329105,10.9306332240673,0.000945871614653263,0.00888104715004024
"ENSG00000119650",0.597577629986431,5.72135058580059,10.9271673129743,0.000947642778660833,0.00888998679307232
"ENSG00000226742",0.971642439262723,5.04983633791826,10.9233508898693,0.000949596942257022,0.00890062626188059
"ENSG00000244187",-0.37218069830088,6.23836233835057,10.9109206727164,0.000955990010734199,0.00895281758111216
"ENSG00000233270",-0.275501797185169,6.91833418110912,10.9057898321404,0.00095864156089536,0.00896611769836376
"ENSG00000109586",-0.929792536273261,6.49637756216721,10.9047450489533,0.000959182401575292,0.00896611769836376
"ENSG00000135678",3.29429135176726,3.01814682159698,10.9032870826641,0.000959937645628895,0.00896611769836376
"ENSG00000141642",-1.5222165478683,3.34189944859142,10.9017886614463,0.000960714472378575,0.00896611769836376
"ENSG00000099817",0.421682057665973,6.76548026814512,10.8911023025462,0.000966273066302921,0.00900419941738276
"ENSG00000013375",0.571213575518078,8.04991314923628,10.8901414550368,0.000966774449420694,0.00900419941738276
"ENSG00000239789",0.452851495906511,6.43914881247806,10.8891661799531,0.000967283630059729,0.00900419941738276
"ENSG00000166801",-0.458917129087485,9.05143600062557,10.8864492044527,0.000968703564219919,0.00900766744504494
"ENSG00000196526",2.15452909138916,3.63872162227025,10.8852786316777,0.000969315973448728,0.00900766744504494
"ENSG00000246225",-1.40247926386871,3.03317703512583,10.8831650647812,0.000970422721208685,0.00900905968571178
"ENSG00000163428",-0.442359402772543,8.30993491497672,10.880306230014,0.000971921754256149,0.00900905968571178
"ENSG00000196911",-1.19336817620069,4.68867296979708,10.8801548970711,0.000972001171067596,0.00900905968571178
"ENSG00000112029",-1.79953609465039,3.492282634224,10.8786602625882,0.000972785880933684,0.00900905968571178
"ENSG00000153560",-0.868154508770439,5.25690032451983,10.8761884089659,0.000974085054362987,0.00901340083551225
"ENSG00000078114",0.891582415031063,6.66179150340317,10.8632926457195,0.000980891404287518,0.00906865017217779
"ENSG00000189057",-1.56370185818009,5.42875231517967,10.8614971347803,0.000981842876840626,0.00906972134913035
"ENSG00000149547",0.576823168664816,6.45339944634429,10.8502191611248,0.000987840651054981,0.00911736600897174
"ENSG00000184047",0.680426420672512,4.9719145820341,10.8439933584396,0.000991167472455355,0.00914029884964352
"ENSG00000080986",-1.58053120145305,6.28841071521491,10.8390742357697,0.000993804066916557,0.00915683305799008
"ENSG00000013573",-1.22239976340253,3.28503012111806,10.8346901826658,0.00099615984690597,0.00916253990334802
"ENSG00000117174",0.986068128000769,6.72045302891399,10.833401114618,0.00099685360404796,0.00916253990334802
"ENSG00000068323",1.13106080464551,3.84704539207137,10.8332110664181,0.000996955926465267,0.00916253990334802
"ENSG00000143450",1.02420722746482,4.20644036013301,10.8192565574046,0.00100449816371134,0.00922404658961328
"ENSG00000072849",0.561752766073256,7.16777296472195,10.8168211290121,0.00100582038427611,0.00922838077001932
"ENSG00000151725",-1.12308214434267,6.47915216657756,10.7982228385932,0.00101597581484642,0.0093136836945465
"ENSG00000117523",0.318608540736036,9.0641683041649,10.7948135084727,0.00101784866569255,0.00932297841133071
"ENSG00000074211",-0.90295172900649,3.79128101186086,10.7910414474347,0.00101992484473301,0.00933411826705906
"ENSG00000146648",-1.14392022665343,5.51965767488093,10.7856682645865,0.00102288969483379,0.00935336541510188
"ENSG00000006634",-1.05434112629609,4.96625740276182,10.7792117401469,0.00102646385056292,0.00936864450342749
"ENSG00000079385",2.99255300248743,3.19768402754623,10.7791470606435,0.00102649971919594,0.00936864450342749
"ENSG00000079246",-0.298378808808477,8.95521347343274,10.7779747063878,0.00102715007914858,0.00936864450342749
"ENSG00000156467",0.193519785649313,8.48654883435804,10.7684155961724,0.00103246854247398,0.00940924732158904
"ENSG00000227097",0.199908742321423,8.94134445680578,10.7583507496188,0.0010380984909368,0.00945261830589596
"ENSG00000081665",1.14592126277861,5.09504063577515,10.7466588187666,0.00104467757573523,0.00950455189189457
"ENSG00000176208",-1.23881547254078,4.83053390998176,10.7320571294972,0.00105295324687308,0.00957182122408746
"ENSG00000135045",-1.26143861776882,4.20230933264173,10.7186931471357,0.00106058554057222,0.00963313427395057
"ENSG00000114395",0.758731083609221,5.52864627547852,10.7123664570033,0.00106421826365513,0.00965655338733078
"ENSG00000145592",-0.217650107755129,8.55062122315897,10.7111063887401,0.00106494328400912,0.00965655338733078
"ENSG00000125245",-2.56338511056354,3.57913168135004,10.7054268504599,0.0010682173930125,0.00967815658076604
"ENSG00000011426",-1.53613561346238,5.35457879856545,10.6856286519075,0.00107971036746682,0.0097741253782192
"ENSG00000173436",0.344468431249775,5.69604960780203,10.6825033185443,0.00108153603938693,0.00978249347625476
"ENSG00000087008",1.2672466061048,4.13456102824273,10.6808923888607,0.00108247828755533,0.00978286372450086
"ENSG00000183666",0.827878040462459,6.74322312748586,10.6735464737321,0.00108678552133182,0.00981361900876504
"ENSG00000184009",0.323616866764079,10.0775804619889,10.6606424371182,0.00109439374666319,0.00987410617313574
"ENSG00000116815",1.26656665886155,4.64020604483046,10.6534601346362,0.00109865175227319,0.00990429079665552
"ENSG00000166471",0.631753813431104,7.19643446601423,10.6381218076102,0.00110780122879154,0.00997848509319786
"ENSG00000168394",1.28148086932149,4.10723656142639,10.620845706924,0.0011181989525582,0.0100637905730238
"ENSG00000013275",0.418493729150862,7.33665084338013,10.6140996734031,0.00112228584618388,0.0100922042870587
"ENSG00000140995",0.691011876758634,5.0609078238317,10.6119097569717,0.00112361579143694,0.0100957995035237
"ENSG00000215417",-2.6576248522249,3.47318767855007,10.6034264975083,0.00112878277860502,0.0101338364590396
"ENSG00000147454",-0.461776451702402,8.358503291675,10.5982390152078,0.00113195420959332,0.0101539099098561
"ENSG00000014641",0.385649809930802,8.50560003589481,10.5867157531322,0.00113903138930307,0.0102088881147476
"ENSG00000099875",-0.483075342017991,5.57569035832999,10.5840293060114,0.00114068773464006,0.0102088881147476
"ENSG00000196975",0.790780507182615,6.0863799275847,10.5836774503376,0.00114090485380402,0.0102088881147476
"ENSG00000164091",-0.766848465579756,4.64116138561826,10.5763550626622,0.00114543277200263,0.010240961538152
"ENSG00000139793",1.05833678546299,5.05491391678201,10.5653327640643,0.0011522828968339,0.0102879682579284
"ENSG00000062194",0.460249062551212,7.83559500171488,10.5648464425812,0.00115258608822931,0.0102879682579284
"ENSG00000145220",-0.857874309107637,4.60552177430373,10.5552813780433,0.00115856574777844,0.0103328452147799
"ENSG00000242114",-0.987402135289611,2.64246230511273,10.5522488288376,0.00116046811032514,0.0103391039768781
"ENSG00000139083",1.28047447413723,5.5649387391831,10.5511270294945,0.00116117263200796,0.0103391039768781
"ENSG00000217241",-0.388978514113195,3.73598664501369,10.5450376234235,0.00116500450826442,0.010364720436641
"ENSG00000233396",1.80523933834135,3.23288975887898,10.5381119384463,0.00116937818254859,0.0103951112148914
"ENSG00000133393",-0.620120119135179,7.03350283548421,10.5269356851245,0.00117647122043604,0.0104496060774245
"ENSG00000117906",-0.45942936090893,7.34596571267715,10.5204510944737,0.00118060662293443,0.010477763111472
"ENSG00000107223",-0.306349514282904,6.77848227974486,10.5130896451775,0.00118531905198019,0.0105109910050596
"ENSG00000137106",0.488601927734108,6.84153566955516,10.4997058753706,0.00119393548081721,0.0105787556806449
"ENSG00000116030",-0.355452763457996,7.26391251125392,10.4961689177377,0.00119622313230091,0.0105903799983638
"ENSG00000123080",2.28422358546234,3.41194988362604,10.4937485917097,0.00119779111860069,0.0105904397878968
"ENSG00000102805",0.820228253457943,4.61174707476847,10.4922912829177,0.00119873622582932,0.0105904397878968
"ENSG00000069345",0.409123420253983,8.14741440482831,10.4916427840537,0.00119915703881751,0.0105904397878968
"ENSG00000154914",0.974921167300114,3.56333030867247,10.4577680468626,0.00122134758720264,0.0107776477329248
"ENSG00000009765",1.9132363054859,3.41449151860888,10.4535100128289,0.0012241661702519,0.0107937446075663
"ENSG00000130449",1.72392675152507,3.81030251293504,10.4461189023344,0.00122907431536292,0.0108230980961877
"ENSG00000179454",0.624897600519972,8.01011230230626,10.4454949247767,0.00122948958472448,0.0108230980961877
"ENSG00000118242",2.11152719994711,3.64179599983012,10.4327836865067,0.00123798014152786,0.0108890084733739
"ENSG00000159182",-0.395719091247824,7.56180035532085,10.4297731486504,0.0012399997264139,0.0108979409153818
"ENSG00000071626",-0.7137061800949,3.56874645928891,10.428167417545,0.00124107827586597,0.0108985951506871
"ENSG00000092108",0.438605597682868,7.82310603256984,10.4156814185078,0.00124949742360589,0.0109636580726098
"ENSG00000184661",-1.77246860623255,4.74132190932325,10.4055861554591,0.00125634677235294,0.0110148528813561
"ENSG00000165490",-1.63278205791967,4.9883543398926,10.3710716459105,0.00128005224092643,0.0112136295585274
"ENSG00000177674",0.416394772065057,7.59191392763086,10.3661088829927,0.001283497827016,0.011234746301961
"ENSG00000132963",0.284490696598927,8.671294013173,10.3601024853995,0.00128768055451317,0.0112622761794407
"ENSG00000086666",0.49963606163545,7.5110128501213,10.3436020400243,0.0012992422638368,0.0113542476100521
"ENSG00000137812",-1.53740696076629,5.74371648353346,10.3190575501591,0.00131663506501604,0.0114969887334546
"ENSG00000168216",0.711049127516798,6.47353216919621,10.3144279317407,0.00131994204722982,0.0115166004667464
"ENSG00000166845",-2.83447545556924,3.2379194483307,10.3104390049916,0.00132279811928521,0.0115322496278889
"ENSG00000205981",-0.391800641861208,6.57619467845121,10.3042081814478,0.00132727191240758,0.011554757444047
"ENSG00000228253",-0.589543002984257,10.3357804351169,10.3038292159972,0.00132754450693613,0.011554757444047
"ENSG00000162645",2.46437048747785,3.96714455978644,10.302399335535,0.00132857354801646,0.011554757444047
"ENSG00000198373",1.13608227511147,4.45418961875517,10.2898738504791,0.00133762234168062,0.0116241416305856
"ENSG00000060688",-0.631117325256346,6.90735452774061,10.2815221533128,0.00134369050642938,0.0116675334054276
"ENSG00000148110",-0.686116066864617,6.2273461934258,10.2761336430952,0.00134762046544759,0.0116923041822287
"ENSG00000116209",0.379597806019407,8.20183407970848,10.2665963641174,0.00135460475768704,0.0117435144088939
"ENSG00000166250",2.03580083567635,2.68100303427125,10.2631787023754,0.00135711647120585,0.0117452438917577
"ENSG00000260822",-1.77249797040502,4.40534150545272,10.2621177521667,0.0013578971450084,0.0117452438917577
"ENSG00000236618",0.718452246416822,3.05532750121808,10.2619092926494,0.00135805058818463,0.0117452438917577
"ENSG00000143367",0.661174557614247,6.85508769933629,10.2397090849661,0.00137449263285392,0.0118779801249972
"ENSG00000167747",-0.45436977885015,7.76919882912729,10.2322794436836,0.00138004010700582,0.0119164322366279
"ENSG00000117632",-0.542983248685746,9.23511412183666,10.2174945690103,0.00139114702749366,0.0119976889276663
